image,labels
000000000139.jpg,machine:0.7788;consumer_electronics:0.7788;television:0.7788;structure:0.7442;wood_processed:0.6567;interior_room:0.6557;living_room:0.6548;furniture:0.6063
000000238039.jpg,outdoor:0.9102;land:0.9093;cord:0.8965;leash:0.8965;grass:0.8770;dirt_road:0.6846;road:0.6846;path:0.3008
000000238410.jpg,people:0.9612;adult:0.9546;land:0.7837;outdoor:0.7837;grass:0.7837;structure:0.7621;furniture:0.7589;table:0.7568
000000238866.jpg,food:0.3033;dessert:0.2552;baked_goods:0.2551;cake:0.2551;donut:0.2551;material:0.1087;utensil:0.0513;cookware:0.0505
000000239041.jpg,structure:0.7232;material:0.5301;textile:0.5088;conveyance:0.4521;portal:0.4521;window:0.4512;curtain:0.3311;interior_room:0.3142
000000239274.jpg,outdoor:0.8197;sky:0.8189;blue_sky:0.8188;structure:0.8037;rocks:0.8037;liquid:0.5018;water:0.5018;water_body:0.5018
000000239318.jpg,structure:0.8587;wood_processed:0.8574;computer:0.8440;consumer_electronics:0.8440;machine:0.8440;laptop:0.8428;furniture:0.2908;table:0.2908
000000239347.jpg,people:0.6050;adult:0.6050;material:0.5851;raw_glass:0.5850;structure:0.2299;furniture:0.2205;bed:0.2202;art:0.2171
000000239537.jpg,recreation:0.9268;sport:0.9268;ballgames:0.9126;tennis:0.9126;adult:0.8931;people:0.8931;grass:0.8037;land:0.8037
000000239627.jpg,interior_room:0.8673;kitchen:0.8648;kitchen_sink:0.8140;kitchen_faucet:0.6807;container:0.4509;bottle:0.4509;bathroom:0.3481;structure:0.3408
000000239717.jpg,people:0.9279;adult:0.9268;tableware:0.4967;utensil:0.4967;plate:0.4963;crowd:0.3420;interior_room:0.2566;restaurant:0.2458
000000239773.jpg,recreation:0.9821;sport:0.9820;ballgames:0.9644;baseball:0.9644;outdoor:0.9530;grass:0.9526;land:0.9526;people:0.9351
000000239843.jpg,blue_sky:0.8364;outdoor:0.8364;sky:0.8364;sign:0.7056;structure:0.7056;street_sign:0.7056;plant:0.4817;foliage:0.4814
000000239857.jpg,people:0.9121;adult:0.9121;structure:0.7628;domicile:0.7627;tent:0.7627;clothing:0.2127;jacket:0.2122;outdoor:0.1384
000000240023.jpg,recreation:0.9925;sport:0.9925;ballgames:0.9897;tennis:0.9897;people:0.8213;adult:0.8213;sports_equipment:0.7203;racquet:0.7046
000000240049.jpg,structure:0.9235;fence:0.9224;outdoor:0.9150;land:0.9073;grass:0.8989;clothing:0.8595;animal:0.7578;mammal:0.7578
000000240250.jpg,interior_room:0.9380;restaurant:0.9380;tableware:0.9366;utensil:0.9366;people:0.9258;adult:0.9253;plate:0.9253;structure:0.8154
000000240754.jpg,plant:0.8423;straw_hay:0.8423;animal:0.6327;mammal:0.6327;ungulates:0.6327;goat:0.6294;structure:0.5313;fence:0.4980
000000240767.jpg,material:0.8462;brick:0.8462;light:0.3074;lamppost:0.3074;structure:0.2971;sign:0.2744;street_sign:0.2744;conveyance:0.2144
000000240940.jpg,structure:0.9966;furniture:0.9736;cabinet:0.9736;wood_processed:0.9180;bookshelf:0.8535;machine:0.8518;consumer_electronics:0.8518;television:0.8516
000000241297.jpg,machine:0.8013;train:0.8013;train_real:0.8013;vehicle:0.8013;structure:0.7730;railroad:0.7603;track_rail:0.7603;outdoor:0.5262
000000241319.jpg,interior_room:0.5764;bathroom:0.5755;bathroom_faucet:0.5698;washbasin:0.2610;kitchen:0.1667;kitchen_faucet:0.1648;container:0.1226;bottle:0.1226
000000241326.jpg,material:0.7057;textile:0.7021;animal:0.4242;mammal:0.4242;cat:0.4238;feline:0.4238;adult_cat:0.4238;structure:0.3274
000000241602.jpg,structure:0.9085;wood_processed:0.9014;toilet_seat:0.6108;tool:0.6108;conveyance:0.4341;portal:0.4341;door:0.4341;material:0.3748
000000241668.jpg,people:0.7925;adult:0.7925;celebration:0.6296;ceremony:0.6296;wedding:0.6296;structure:0.6262;wood_processed:0.6260;bride:0.5654
000000241677.jpg,structure:0.8485;rocks:0.7949;fence:0.6362;conveyance:0.4504;stairs:0.4504;people:0.4226;adult:0.4204;outdoor:0.3121
000000242060.jpg,utensil:0.7877;tableware:0.7877;plate:0.7773;structure:0.7681;wood_processed:0.7681;material:0.5610;textile:0.5610;spoon:0.4062
000000242287.jpg,machine:0.8059;vehicle:0.8052;bicycle:0.8052;structure:0.3145;wood_processed:0.3105;wheel:0.2236;tire:0.2236;material:0.1927
000000242411.jpg,light:0.5641;lamppost:0.5601;outdoor:0.5547;sky:0.5459;blue_sky:0.5459;machine:0.4426;vehicle:0.4337;automobile:0.4337
000000242678.jpg,structure:0.9509;hurdle:0.9492;outdoor:0.7769;grass:0.7769;land:0.7769;recreation:0.7720;sport:0.7720;equestrian:0.7710
000000242724.jpg,outdoor:0.9544;sky:0.9296;cloudy:0.8755;blue_sky:0.7881;animal:0.7573;horse:0.7573;mammal:0.7573;ungulates:0.7573
000000242934.jpg,structure:0.9864;furniture:0.9595;sofa:0.9585;wood_processed:0.8618;conveyance:0.8149;portal:0.8149;door:0.8149;interior_room:0.7354
000000242946.jpg,structure:0.9284;utensil:0.9129;tableware:0.9129;people:0.9077;adult:0.9077;wood_processed:0.8887;plate:0.8735;furniture:0.7447
000000243034.jpg,outdoor:0.9315;structure:0.8856;building:0.8848;tower:0.8848;clock_tower:0.8848;plant:0.7920;palm_tree:0.7920;tree:0.7920
000000243075.jpg,animal:0.9453;bear:0.9453;mammal:0.9453;structure:0.1824;rocks:0.1824;outdoor:0.0354;land:0.0298;park:0.0298
000000243148.jpg,frozen:0.9302;liquid:0.9302;snow:0.9302;water:0.9302;people:0.9065;child:0.8901;clothing:0.8854;jacket:0.8652
000000243199.jpg,structure:0.6731;conveyance:0.6724;portal:0.6724;window:0.6724;bedding:0.5186;housewares:0.5186;material:0.3861;consumer_electronics:0.3700
000000243204.jpg,people:0.7656;adult:0.7656;clothing:0.4813;jeans:0.4692;structure:0.4348;furniture:0.4190;cabinet:0.4189;wood_processed:0.2668
000000243344.jpg,structure:0.9202;wood_processed:0.8926;animal:0.8311;mammal:0.8311;cat:0.8311;feline:0.8311;adult_cat:0.8311;art:0.7378
000000243495.jpg,toilet_seat:0.9487;tool:0.9487;material:0.3091;textile:0.3083;structure:0.2559;wood_processed:0.2559;container:0.1306;trash_can:0.1306
000000243626.jpg,tableware:0.8669;utensil:0.8669;plate:0.8315;fork:0.6328;food:0.4741;vegetable:0.4717;bean:0.4717;green_beans:0.4717
000000243867.jpg,machine:0.7818;automobile:0.7700;vehicle:0.7700;bus:0.7666;wheel:0.4288;tire:0.3643;rim:0.3584;car:0.3098
000000243989.jpg,art:0.8530;decoration:0.8530;flag:0.8530;people:0.8295;adult:0.8271;clothing:0.6862;hat:0.6860;headgear:0.6860
000000244019.jpg,art:0.9595;graffiti:0.9595;structure:0.9009;hydrant:0.9009;land:0.7220;outdoor:0.7220;path:0.7217;sidewalk:0.7217
000000244099.jpg,outdoor:0.4946;land:0.4937;grass:0.4897;people:0.3716;adult:0.3716;animal:0.2292;mammal:0.2292;ungulates:0.2292
000000244181.jpg,tableware:0.9595;utensil:0.9595;plate:0.9595;food:0.7704;sandwich:0.7695;document:0.4497;printed_page:0.4497;structure:0.2782
000000244379.jpg,outdoor:0.9818;sky:0.9751;cloudy:0.9751;light:0.8250;traffic_light:0.8247;structure:0.7282;land:0.7148;road:0.7040
000000244411.jpg,outdoor:0.9945;land:0.9740;grass:0.9736;sky:0.9399;cloudy:0.9395;animal:0.6084;mammal:0.6084;ungulates:0.6084
000000244496.jpg,clothing:0.9020;adult:0.8726;people:0.8726;suit:0.8223;necktie:0.7837;eyeglasses:0.5635;optical_equipment:0.5635;structure:0.3789
000000244592.jpg,animal:0.9697;mammal:0.9697;ungulates:0.9697;zebra:0.9697;outdoor:0.8966;land:0.7979;park:0.7979;zoo:0.7979
000000244750.jpg,people:0.9214;adult:0.9214;utensil:0.8701;tableware:0.8701;drinking_glass:0.8701;lamp:0.5947;light:0.5947;material:0.3586
000000244833.jpg,people:0.5227;adult:0.5225;structure:0.2160;wood_processed:0.2156;material:0.1542;outdoor:0.1248;machine:0.1219;vehicle:0.1214
000000245026.jpg,structure:0.9699;people:0.9180;adult:0.9180;wood_processed:0.9082;furniture:0.8945;cabinet:0.8882;food:0.8611;baked_goods:0.7573
000000245102.jpg,frozen:0.5288;liquid:0.5288;snow:0.5288;water:0.5288;structure:0.4391;conveyance:0.4330;stairs:0.4329;outdoor:0.2983
000000245173.jpg,outdoor:0.8770;sky:0.8696;cloudy:0.7910;blue_sky:0.7378;structure:0.7125;arch:0.6484;conveyance:0.4822;portal:0.4822
000000245311.jpg,people:0.9150;adult:0.9150;structure:0.7153;wood_processed:0.7148;utensil:0.3392;tableware:0.3370;plate:0.3298;interior_room:0.3041
000000245320.jpg,recreation:0.9900;skating:0.9872;skatepark:0.9595;skateboarding:0.9053;structure:0.8654;fence:0.8462;people:0.7643;adult:0.7642
000000245448.jpg,people:0.9248;adult:0.9248;clothing:0.8640;safety_vest:0.8594;jeans:0.8516;machine:0.6316;structure:0.6284;conveyance:0.6283
000000245513.jpg,outdoor:0.9493;land:0.9169;grass:0.9165;animal:0.8838;giraffe:0.8838;mammal:0.8838;ungulates:0.8838;structure:0.8691
000000245576.jpg,computer:0.9752;consumer_electronics:0.9752;machine:0.9752;computer_keyboard:0.9473;structure:0.8531;wood_processed:0.8525;music:0.8276;speakers_music:0.8276
000000245651.jpg,food:0.1822;material:0.1606;raw_glass:0.1584;dessert:0.1532;baked_goods:0.1532;cake:0.1532;cake_regular:0.1523;tableware:0.0943
000000245764.jpg,animal:0.8223;cat:0.8223;feline:0.8223;mammal:0.8223;adult_cat:0.8223;material:0.5230;textile:0.5229;tool:0.4729
000000245915.jpg,animal:0.4214;mammal:0.4214;elephant:0.4211;land:0.2933;outdoor:0.2933;shore:0.2908;structure:0.2126;rocks:0.2126
000000246308.jpg,structure:0.8558;wood_processed:0.8218;machine:0.7506;consumer_electronics:0.7506;computer:0.7506;computer_monitor:0.6914;furniture:0.6199;desk:0.6182
000000246436.jpg,structure:0.9472;people:0.9126;adult:0.9126;wood_processed:0.9082;appliance:0.8549;machine:0.8549;stove:0.8525;furniture:0.7900
000000246454.jpg,cord:0.7114;leash:0.7114;people:0.4852;adult:0.4827;clothing:0.4411;jeans:0.4380;child:0.1870;jacket:0.1804
000000246522.jpg,structure:0.9763;outdoor:0.9440;building:0.9043;tower:0.9038;clock_tower:0.9038;roof:0.8940;blue_sky:0.7842;sky:0.7842
000000246883.jpg,recreation:0.8438;sport:0.8438;sports_equipment:0.8437;surfboard:0.8359;people:0.6875;adult:0.6875;liquid:0.6143;ocean:0.6143
000000246963.jpg,people:0.8838;adult:0.8838;land:0.7856;outdoor:0.7856;machine:0.7539;vehicle:0.7539;motorcycle:0.7529;grass:0.7329
000000246968.jpg,structure:0.9335;people:0.8984;adult:0.8984;wood_processed:0.8579;furniture:0.8200;cabinet:0.8193;utensil:0.5874;tableware:0.5873
000000247806.jpg,outdoor:0.9793;sky:0.9736;cloudy:0.9302;blue_sky:0.8789;structure:0.8411;arch:0.7656;building:0.6749;tower:0.6194
000000247838.jpg,frozen:0.8164;liquid:0.8164;snow:0.8164;water:0.8164;outdoor:0.6128;sky:0.6127;animal:0.5996;mammal:0.5996
000000247917.jpg,outdoor:0.9893;sky:0.9629;grass:0.9146;land:0.9146;cloudy:0.8970;clothing:0.8848;blue_sky:0.8809;headgear:0.8716
000000248111.jpg,structure:0.9586;wood_processed:0.8931;furniture:0.8696;cabinet:0.8696;interior_room:0.4913;kitchen:0.4913;kitchen_countertop:0.4705;appliance:0.4114
000000248112.jpg,fence:0.8755;structure:0.8755;recreation:0.8679;sport:0.8679;ballgames:0.8657;tennis:0.8657;outdoor:0.7820;land:0.7695
000000248284.jpg,adult:0.7886;people:0.7886;outdoor:0.7508;sky:0.7447;storm:0.7447;blizzard:0.7441;clothing:0.4868;jacket:0.4868
000000248314.jpg,structure:0.9052;machine:0.8914;consumer_electronics:0.8914;computer:0.8914;wood_processed:0.8887;computer_keyboard:0.8027;computer_mouse:0.7676;furniture:0.5972
000000248334.jpg,people:0.6423;adult:0.6421;boat:0.5003;machine:0.5003;vehicle:0.5003;watercraft:0.5003;canoe:0.4834;rowboat:0.3040
000000248400.jpg,adult:0.9106;people:0.9106;structure:0.8537;furniture:0.8359;cabinet:0.8359;food:0.7676;pizza:0.7676;document:0.7188
000000248616.jpg,outdoor:0.8871;people:0.8008;adult:0.8008;grass:0.7954;land:0.7954;sky:0.7773;blue_sky:0.7773;clothing:0.2913
000000248631.jpg,computer:0.8511;consumer_electronics:0.8511;machine:0.8511;laptop:0.8369;computer_mouse:0.5083;headphones:0.1140;cord:0.1040;structure:0.0271
000000248752.jpg,recreation:0.8156;sport:0.8156;clothing:0.8155;headgear:0.8149;helmet:0.8149;people:0.8125;adult:0.8125;ballgames:0.7656
000000248810.jpg,outdoor:0.9888;animal:0.9741;mammal:0.9741;ungulates:0.9741;giraffe:0.9741;land:0.9429;park:0.9429;zoo:0.9429
000000248980.jpg,tableware:0.8584;utensil:0.8584;plate:0.8584;food:0.6700;seed:0.5566;sesame:0.5566;material:0.5293;textile:0.5293
000000249025.jpg,container:0.8306;vase:0.8306;structure:0.6152;wood_processed:0.6152;plant:0.4524;flower:0.4524;rose:0.4524;art:0.1224
000000249129.jpg,celebration:0.8475;toy:0.8164;stuffed_animals:0.8154;plant:0.8110;christmas_tree:0.8110;tree:0.8110;christmas_decoration:0.6187;structure:0.5049
000000249180.jpg,people:0.7944;adult:0.7944;structure:0.7225;material:0.7100;brick:0.7100;fence:0.6763;outdoor:0.6620;sky:0.6620
000000249219.jpg,machine:0.9390;automobile:0.9390;vehicle:0.9390;bus:0.9390;plant:0.6294;palm_tree:0.6289;tree:0.6289;outdoor:0.3292
000000249550.jpg,pillow:0.8213;tool:0.8213;structure:0.7569;bedding:0.7261;housewares:0.7261;wood_processed:0.7183;bedroom:0.5396;interior_room:0.5396
000000249643.jpg,machine:0.7676;vehicle:0.7676;train:0.7676;train_real:0.7676;structure:0.3812;train_station:0.3147;railroad:0.3098;track_rail:0.3098
000000249786.jpg,frozen:0.9316;liquid:0.9316;snow:0.9316;water:0.9316;outdoor:0.9297;sky:0.9297;blue_sky:0.9194;structure:0.8272
000000250127.jpg,umbrella:0.8652;utensil:0.8652;container:0.7066;luggage:0.7066;purse:0.7065;clothing:0.6386;people:0.5068;material:0.5013
000000250137.jpg,people:0.9610;adult:0.9600;umbrella:0.8496;utensil:0.8496;container:0.6795;luggage:0.6794;purse:0.6753;optical_equipment:0.5122
000000250205.jpg,animal:0.9722;bird:0.9722;gull:0.9722;rocks:0.8755;structure:0.8755;land:0.3330;outdoor:0.3330;shore:0.3330
000000250282.jpg,people:0.7880;adult:0.7373;crowd:0.5625;structure:0.4231;conveyance:0.4230;portal:0.4229;window:0.4229;child:0.4148
000000250619.jpg,outdoor:0.9500;sky:0.9318;umbrella:0.8877;utensil:0.8877;blue_sky:0.8813;cloudy:0.7847;daytime:0.6558;sunbathing:0.6558
000000250758.jpg,animal:0.9829;mammal:0.9829;ungulates:0.9829;zebra:0.9829;outdoor:0.8731;land:0.8714;grass:0.8696;structure:0.7661
000000250766.jpg,tableware:0.9331;utensil:0.9331;fork:0.8911;plate:0.7666;food:0.6637;vegetable:0.5976;tomato:0.5312;salad:0.5254
000000250901.jpg,grass:0.9414;land:0.9414;outdoor:0.9414;food:0.3896;container:0.3350;luggage:0.3346;bag:0.3346;paper_bag:0.3345
000000251065.jpg,toilet_seat:0.9761;tool:0.9761;container:0.1234;trash_can:0.1233;machine:0.0396;appliance:0.0396;laundry_machine:0.0396;material:0.0302
000000251119.jpg,food:0.3599;berry:0.3599;fruit:0.3599;strawberry:0.3599;container:0.2805;carton:0.2805;tableware:0.1597;utensil:0.1597
000000251140.jpg,machine:0.8276;vehicle:0.8276;bicycle:0.8276;people:0.6356;adult:0.6162;structure:0.4563;sign:0.4563;child:0.3860
000000251537.jpg,structure:0.7231;wood_processed:0.7231;utensil:0.5777;cutting_board:0.5776;food:0.4627;herb:0.4584;seasonings:0.4584;cilantro:0.4583
000000251572.jpg,animal:0.5831;canine:0.5831;dog:0.5831;mammal:0.5831;spaniel:0.5811;people:0.5317;adult:0.5317;material:0.3589
000000251824.jpg,structure:0.8985;wood_processed:0.8984;tool:0.4627;scissors:0.4189;pen:0.3528;cord:0.2493;document:0.2219;printed_page:0.2139
000000252216.jpg,animal:0.7789;mammal:0.7789;ungulates:0.7789;horse:0.7764;outdoor:0.7487;land:0.7485;grass:0.7485;fence:0.7290
000000252219.jpg,people:0.9103;adult:0.9102;structure:0.5795;sign:0.5747;clothing:0.5132;jeans:0.5132;container:0.4975;luggage:0.4962
000000252294.jpg,people:0.5772;adult:0.4949;child:0.4700;material:0.3640;textile:0.3638;teen:0.2751;clothing:0.1647;jeans:0.1548
000000252332.jpg,sign:0.6515;structure:0.6515;street_sign:0.5400;plant:0.4451;foliage:0.4451;shrub:0.0474;outdoor:0.0413;land:0.0413
000000252507.jpg,frozen:0.9619;liquid:0.9619;snow:0.9619;water:0.9619;recreation:0.9186;sport:0.9186;adult:0.9136;people:0.9136
000000252559.jpg,people:0.9399;adult:0.9360;structure:0.8895;conveyance:0.8847;portal:0.8847;window:0.8843;material:0.8135;brick:0.8135
000000252701.jpg,recreation:0.9951;sport:0.9951;sports_equipment:0.9829;wetsuit:0.9536;watersport:0.9175;surfing:0.9175;surfboard:0.8853;people:0.5791
000000252716.jpg,frisbee:0.9619;toy:0.9619;outdoor:0.9337;grass:0.9033;land:0.9033;structure:0.7676;wood_natural:0.7676;sky:0.7284
000000252776.jpg,people:0.7993;adult:0.7993;structure:0.2304;fence:0.1975;wood_processed:0.1816;recreation:0.1417;sport:0.1417;ballgames:0.1249
000000253002.jpg,material:0.3421;structure:0.3418;conveyance:0.3418;portal:0.3418;window:0.3418;raw_glass:0.3416;sign:0.0514;machine:0.0431
000000253386.jpg,cord:0.7674;animal:0.7566;canine:0.7566;dog:0.7566;mammal:0.7566;rottweiler:0.7471;leash:0.7285;clothing:0.6177
000000253433.jpg,stuffed_animals:0.8389;toy:0.8389;material:0.7222;textile:0.7222;tool:0.6042;pillow:0.5806;cord:0.2768;bedding:0.2607
000000253452.jpg,tableware:0.9616;utensil:0.9616;plate:0.9307;spoon:0.6772;cup:0.6514;food:0.5766;vegetable:0.5762;bean:0.5762
000000253695.jpg,recreation:0.9097;sport:0.9097;ballgames:0.9097;baseball:0.9097;grass:0.8823;land:0.8823;outdoor:0.8823;clothing:0.8629
000000253742.jpg,people:0.9088;adult:0.9087;animal:0.7998;mammal:0.7998;ungulates:0.7998;deer:0.7998;umbrella:0.7930;utensil:0.7930
000000253819.jpg,plant:0.6490;shrub:0.6489;clothing:0.6288;jeans:0.6284;people:0.6099;adult:0.6099;liquid:0.5952;water:0.5952
000000253835.jpg,outdoor:0.9201;sky:0.9165;cloudy:0.9165;people:0.8853;adult:0.8799;container:0.5558;luggage:0.5558;backpack:0.5498
000000254016.jpg,material:0.3976;structure:0.2764;wood_processed:0.2764;people:0.2425;food:0.1200;fruit:0.1188;citrus_fruit:0.1188;oranges:0.1187
000000254368.jpg,people:0.7115;adult:0.7114;material:0.4175;textile:0.4175;pillow:0.3098;tool:0.3098;clothing:0.3058;bathrobe:0.3032
000000254516.jpg,recreation:0.8779;sport:0.8779;ballgames:0.8574;baseball:0.8574;people:0.7815;adult:0.7788;clothing:0.6381;headgear:0.6284
000000254814.jpg,land:0.7819;outdoor:0.7819;road:0.7809;street:0.7808;people:0.4988;crowd:0.4980;machine:0.4263;vehicle:0.4263
000000255165.jpg,machine:0.9500;consumer_electronics:0.9500;computer:0.9500;computer_monitor:0.9136;structure:0.9056;furniture:0.8174;desk:0.8174;computer_keyboard:0.7886
000000255401.jpg,toilet_seat:0.9668;tool:0.9668;material:0.5948;textile:0.5947;bathroom:0.4023;interior_room:0.4023;washbasin:0.4016;container:0.1497
000000255483.jpg,document:0.7790;printed_page:0.7788;people:0.3162;adult:0.3162;book:0.1489;art:0.1357;illustrations:0.1357;handwriting:0.1038
000000255536.jpg,outdoor:0.9243;sky:0.9160;blue_sky:0.9160;structure:0.8665;fence:0.7876;bridge:0.7314;land:0.5435;grass:0.5435
000000255664.jpg,frisbee:0.9956;toy:0.9956;grass:0.8633;land:0.8633;outdoor:0.8633;ball:0.6221;recreation:0.6221;sport:0.6221
000000255718.jpg,art:0.7787;statue:0.7769;structure:0.6531;conveyance:0.6295;portal:0.6289;window:0.6289;plant:0.4824;foliage:0.4646
000000255747.jpg,tableware:0.9629;utensil:0.9629;plate:0.9629;food:0.6881;baked_goods:0.6089;bread:0.6089;white_bread:0.6089;meat:0.4794
000000255749.jpg,machine:0.8472;vehicle:0.8472;automobile:0.8472;bus:0.8472;outdoor:0.5053;night_sky:0.4958;sky:0.4958;land:0.2668
000000255824.jpg,structure:0.9087;wood_processed:0.9033;utensil:0.8895;tableware:0.8895;plate:0.8892;furniture:0.4675;table:0.4675;material:0.3323
000000255912.jpg,tableware:0.8980;utensil:0.8980;plate:0.8979;food:0.4776;sandwich:0.4148;vegetable:0.3859;container:0.3684;bottle:0.3684
000000255917.jpg,outdoor:0.9468;sky:0.8769;cloudy:0.8501;land:0.8488;road:0.7685;street:0.7676;automobile:0.7233;machine:0.7233
000000255965.jpg,animal:0.8506;cat:0.8506;feline:0.8506;mammal:0.8506;adult_cat:0.8506;material:0.6113;brick:0.6113;structure:0.5176
000000256192.jpg,people:0.9696;crowd:0.9146;adult:0.8848;structure:0.8725;fence:0.8472;machine:0.7259;vehicle:0.7204;motorcycle:0.7202
000000256195.jpg,machine:0.9487;vehicle:0.9487;train:0.9487;train_real:0.9487;structure:0.6001;railroad:0.5151;track_rail:0.5151;rocks:0.4287
000000256407.jpg,art:0.4644;decoration:0.4644;jewelry:0.4644;material:0.1324;textile:0.1323;clothing:0.0356;headgear:0.0356;tiara:0.0349
000000256518.jpg,tableware:0.9232;utensil:0.9232;plate:0.8906;food:0.6960;scrambled_eggs:0.6724;cup:0.5864;fork:0.5854;knife:0.4995
000000256775.jpg,liquid:0.8823;ocean:0.8823;water:0.8823;water_body:0.8823;kite:0.7837;toy:0.7837;people:0.7795;outdoor:0.7774
000000256868.jpg,land:0.9531;outdoor:0.9531;grass:0.9531;people:0.8950;adult:0.8950;structure:0.7786;conveyance:0.7615;portal:0.7554
000000256916.jpg,food:0.8145;pizza:0.8145;structure:0.8018;furniture:0.7979;table:0.7979;utensil:0.7952;tableware:0.7952;plate:0.7935
000000256941.jpg,umbrella:0.8350;utensil:0.8350;material:0.1749;textile:0.1741;people:0.1628;adult:0.1628;interior_room:0.1353;bathroom:0.1348
000000257084.jpg,recreation:0.9894;skating:0.9817;skatepark:0.9326;skateboarding:0.9170;skateboard:0.8027;sport:0.8027;sports_equipment:0.8027;structure:0.7363
000000257169.jpg,material:0.4042;textile:0.3982;machine:0.3774;consumer_electronics:0.3774;curtain:0.1995;structure:0.1309;conveyance:0.1080;portal:0.1080
000000257370.jpg,people:0.7933;adult:0.7930;clothing:0.6948;jeans:0.6914;music:0.6567;speakers_music:0.6567;consumer_electronics:0.6132;machine:0.6132
000000257478.jpg,grass:0.8960;land:0.8960;outdoor:0.8960;recreation:0.8716;sport:0.8716;ballgames:0.8716;baseball:0.8716;people:0.7158
